title,release_date,maturity_rating,genre,rating,directors,stars,votes
Time Crisis 5,2015,,['Action' ' Adventure' ' Thriller'],6.5,,,22
Mouse Hunt,2008,,Action,6.5,,,13
Astyanax,1989,,['Action' ' Adventure' ' Fantasy'],6.5,['Tokuhiro Takemori'],,24
Namco Museum Megamix,2010,,,6.5,,,7
International Tennis,1992,,Sport,6.5,,,7
Breakers,1996,,Action,6.5,,,6
Tetris Evolution,2007,E,Action,6.5,,,13
Sheep,2000,E,Family,6.5,,['David Holt' ' Jennifer Potter'],15
Aztec Challenge,1983,,,6.5,['Paul Norman'],,10
Pro Cycling Manager: Tour De France 2012,2012,,Sport,6.5,,['Mat Nichol'],7
Bulb Boy,2015,,['Adventure' ' Horror'],6.5,,,8
Hot Potato!,2001,E,['Action' ' Adventure'],6.5,,,6
Virtual Pool 64,1998,E,Sport,6.5,,,14
Blaster Master Zero,2017,E,['Action' ' Adventure' ' Sci-Fi'],6.5,['Satoru Nishizawa'],,24
Thunder Blade,1987,,Action,6.5,,,27
Space Invaders: Infinity Gene,2009,E,['Action' ' Sci-Fi'],6.5,,,17
Star Wars Battlefront Rogue One: X-Wing VR Mission,2016,,Action,6.5,['Jeff Seamster'],['Janine Harouni'],17
Culpa Innata,2007,,Adventure,6.5,,['Kari Keillor' ' Diana Slickman'],10
Corvette,2003,,Action,6.5,,,15
Chariot,2014,,Adventure,6.5,,['Chris Rando' ' Kylie Sullivan' ' Artie Widgery'],11
Power Blade,1991,,['Action' ' Sci-Fi'],6.5,,,26
Mixed-Up Mother Goose,1987,,Family,6.5,,,10
OlliOlli2: Welcome to Olliwood,2015,T,['Action' ' Adventure' ' Sport'],6.5,,,35
The Atari Collection 1,1997,K-A,['Action' ' Adventure'],6.5,,,19
The Lord of the Rings: Vol. II,1992,,['Action' ' Fantasy'],6.5,,,25
Jarrett & Labonte Stock Car Racing,2000,E,['Family' ' Sport'],6.5,,,13
Cultures 2 - The Gates of Asgard,2002,,Adventure,6.5,['Thomas Friedmann'],['Sascha Blättgen' ' Sonngard Dressler' ' Anne Georgio' ' Andreas Gröber'],21
K.C.'s Krazy Chase,1982,Unrated,['Adventure' ' Family'],6.5,,,10
Asphalt Xtreme,2016,E,['Action' ' Adventure' ' Sport'],6.5,,,15
Patapon 3,2011,,['Action' ' Music'],6.5,,,24
Detective Barbie: Mystery at Lighthouse Cove,1999,,,6.5,,"['Chris Anthony Lansdowne' ' Nathan Carlson' ' Flo Di Re'
 ' Michael McGaharn']",15
Danny Sullivan's Indy Heat,1991,,Sport,6.5,,,14
Bagitman,1984,,Family,6.5,,,12
Super Volleyball,1989,,Sport,6.5,,,17
F1 2000,2000,E,['Family' ' Sport'],6.5,,['Jim Rosenthal'],56
NFL Blitz Pro,2003,E,Sport,6.5,,['Francisco Aldana'],16
Blue's Journey,1991,,['Adventure' ' Family' ' Fantasy'],6.5,,['Takashi Hatono' ' Yohko Igarashi' ' Yuka Watanabe' ' Hideyuki Yamada'],15
Super Time Force Ultra,2014,,['Action' ' Adventure' ' Comedy'],6.5,['Kris Piotrowski'],,33
Abobo's Big Adventure,2012,,['Action' ' Adventure' ' Comedy'],6.5,['Roger Barr'],,14
Lumines Electronic Symphony,2012,E,Action,6.5,,,14
RayStorm,1997,K-A,['Action' ' Fantasy' ' Sci-Fi'],6.5,['Yukio Ishikawa' ' Tatsuo Nakamura' ' Tomohisa Yamashita'],,25
Fast Five,2011,,Action,6.5,,,31
EyeToy Play: Sports,2006,E,Sport,6.5,,,18
Teleroboxer,1995,K-A,Action,6.5,['Yoshio Sakamoto'],,9
Space Gun,1990,,['Action' ' Horror' ' Sci-Fi'],6.5,,,11
Jewel Quest,2004,,Family,6.5,,,27
Super Soccer,1991,,Sport,6.5,,,30
Berzerk,1983,Unrated,Action,6.5,,,18
Mr. Do's Castle,1983,Unrated,Family,6.5,,,15
Pixel Piracy,2014,,,6.5,,,13
Jumping Jack,1984,,Family,6.5,,,8
Tobal No. 1,1996,T,Action,6.5,['Seiichi Ishii'],['Hikaru Midorikawa' ' Yûko Nagashima' ' Takeshi Aono' ' Naoki Tatsuta'],25
Corporation,1992,,Action,6.5,,,13
Big Rumble Boxing: Creed Champions,2021,T,['Action' ' Sport'],6.4,['Eugene Elkin'],['Robbie Daymond' ' Gideon Emery' ' Todd Haberkorn' ' Michael B. Jordan'],27
Spider-Man 3,2007,T,['Action' ' Adventure' ' Crime'],6.4,,['Tobey Maguire' ' James Franco' ' Topher Grace' ' Thomas Haden Church'],3500
For Honor,2017,M,['Action' ' Adventure' ' Fantasy'],6.4,"['Laurent Bernier' ' Roman Campos-Oriola' ' Damien Kaiken'
 ' Jason Vandenberghe']",['Amber Goldfarb' ' Andreas Apergis' ' Catherine Kidd' ' Courtenay Taylor'],1195
World of Warcraft: Shadowlands,2020,T,['Action' ' Adventure' ' Fantasy'],6.4,['JB Blanc'],['Aaron Phillips' ' Abraham Benrubi' ' Abigail Wahl' ' Adam Gifford'],235
Five Nights at Freddy's 3,2015,T,['Horror' ' Mystery'],6.4,['Scott Cawthon'],['Scott Cawthon'],1290
Sonic Unleashed,2008,E10+,['Action' ' Adventure' ' Family'],6.4,['Yoshihisa Hashimoto'],['Jason Griffith' ' Amy Palant' ' Dan Green' ' Mike Pollock'],1341
Grounded,2020,E10+,Adventure,6.4,['Adam Brennecke'],['Zachary Levi' ' Josh Brener' ' Luke Youngblood' ' Ozioma Akagha'],181
Minecraft Dungeons,2020,E10+,Action,6.4,['Måns Olson'],['Jo Rideout' ' Jordan Schenck'],331
Baldi's Basics in Education and Learning,2018,T,['Action' ' Adventure' ' Comedy'],6.4,['Micah McGonigal'],['Micah McGonigal' ' Cady McGonigal' ' Dr. Sbaitso' ' Padre Snowmizzle'],285
Trüberbrook,2019,,,6.4,['Florian Köhne'],['Dominik Wirth' ' Justin Beard' ' Nora Tschirner' ' Dirk von Lowtzow'],47
Star Trek: Legacy,2006,,['Action' ' Adventure' ' Sci-Fi'],6.4,,['William Shatner' ' Patrick Stewart' ' Avery Brooks' ' Kate Mulgrew'],316
PlayerUnknown's Battlegrounds,2017,T,['Action' ' Thriller' ' War'],6.4,['Brendan Greene'],['Orion Acaba'],2063
The Town with No Name,1992,16+,['Adventure' ' Comedy' ' Western'],6.4,['Fergus McNeill'],['Chris Lipscombe' ' Fergus McNeill' ' Barry Milgate' ' Athelstan Popkess'],94
Need for Speed: Payback,2017,T,['Action' ' Adventure' ' Crime'],6.4,['William Ho'],['Jack Derges' ' David Ajala' ' Jessica Madsen' ' Dominique Tipper'],1117
Metroid: Other M,2010,T,['Action' ' Adventure' ' Mystery'],6.4,['Yosuke Hayashi' ' Takehiko Hosokawa' ' Yoshio Sakamoto' ' Ryuji Kitaura'],['Jessica Erin Martin' ' Dave Elvin' ' Mike McGillicuty' ' Sarah Naid'],411
Meet the Robinsons,2007,E10+,['Action' ' Sci-Fi'],6.4,,['Stephen J. Anderson' ' Danny Cooksey' ' Bill Farmer' ' Parker Goris'],191
Danganronpa Another Episode: Ultra Despair Girls,2014,M,['Adventure' ' Comedy' ' Drama'],6.4,['Shun Sasaki'],['Aya Uchida' ' Miyuki Sawashiro' ' Megumi Han' ' Sumire Uesaka'],299
Spider-Man: Friend or Foe,2007,E10+,['Animation' ' Action' ' Adventure'],6.4,['Jason Carr'],['James Arnold Taylor' ' Marc Graue' ' Kat Cressida' ' Chris Gardner'],657
Jurassic Park: Chaos Island,1997,,['Action' ' Adventure' ' Sci-Fi'],6.4,,['Jeff Goldblum' ' Julianne Moore' ' Vince Vaughn' ' Richard Schiff'],190
Aliens: Fireteam Elite,2021,M,['Action' ' Sci-Fi' ' Thriller'],6.4,,['Melissa Medina' ' Leilani Barrett' ' Haylie Wu Chow' ' Mark Whitten'],187
Dead or Alive Xtreme 3,2016,M,['Action' ' Adventure' ' Romance'],6.4,['Yohei Shimbori'],['Houko Kuwashima' ' Wakana Yamazaki' ' Yuka Koyama' ' Yui Horie'],50
Ben 10: Power Trip,2020,E10+,['Animation' ' Action' ' Adventure'],6.4,['Kathy A. Bucklin' ' Brad Merritt' ' Jeff Riggall'],['André Sogliuzzo' ' Ben Diskin' ' Bill Rogers' ' Brian Sommer'],43
Epic Mickey 2: The Power of Two,2012,E,['Animation' ' Action' ' Adventure'],6.4,['Warren Spector'],['Tony Anselmo' ' Jeff Bennett' ' Julianne Buescher' ' Corey Burton'],268
Alias,2004,T,['Action' ' Adventure' ' Crime'],6.4,,['Jennifer Garner' ' Michael Vartan' ' Victor Garber' ' Ron Rifkin'],494
GoldenEye: Rogue Agent,2004,T,['Action' ' Adventure' ' Thriller'],6.4,['Ken Harsha'],['Enn Reitel' ' Jeannie Elias' ' Christopher Lee' ' Jenya Lano'],522
Allegiant: VR Experience,2016,,Adventure,6.4,,['Shailene Woodley' ' Ansel Elgort' ' Theo James'],137
Akinator,2007,T,['Comedy' ' Fantasy'],6.4,,,38
Crash: Mind Over Mutant,2008,E10+,['Action' ' Adventure' ' Fantasy'],6.4,,['Jess Harnell' ' Lex Lang' ' Greg Eagles' ' John DiMaggio'],344
The Elder Scrolls: Arena,1994,E,['Action' ' Adventure' ' Fantasy'],6.4,['Vijay Lakshman'],,286
Home Sweet Home,2017,,Horror,6.4,['Saroot Tubloy'],"['Brandon Fague' ' Richard Reed' ' Apinpond Sereechan'
 ' Puripat Sutthidee']",40
Elex II,2022,M,['Animation' ' Action' ' Adventure'],6.4,,['Lucian Perez' ' Krizia Bajos' ' Steve Blum' ' David Boat'],47
Chicken Little,2005,E10+,['Animation' ' Action' ' Adventure'],6.4,['Luigi Priore'],['Pamela Adlon' ' Jeff Bennett' ' Gregg Berger' ' Zach Braff'],283
F1 22,2022,,Sport,6.4,,['James Alexander' ' André Refig'],61
Star Wars: The Clone Wars - Republic Heroes,2009,T,['Action' ' Adventure' ' Fantasy'],6.4,,"['Matt Lanter' ' Ashley Eckstein' ' James Arnold Taylor'
 ' Dee Bradley Baker']",316
Sniper: Ghost Warrior Contracts,2019,,['Action' ' Thriller' ' War'],6.4,,['Devora Wilde' ' Adam Wittek'],103
The Lego Ninjago Movie Videogame,2017,E10+,['Action' ' Comedy' ' Family'],6.4,['Jamie Eden'],['Waleed Akhtar' ' Joseph Balderrama' ' Ben Crowe' ' Samantha Dakin'],234
Zombi,2012,M,['Action' ' Adventure' ' Horror'],6.4,,"['Richard Hawley' ' Alix Wilton Regan' ' Tom Goodman-Hill'
 ' Madhav Sharma']",256
Teenage Mutant Ninja Turtles,2007,E10+,['Animation' ' Action' ' Adventure'],6.4,,"['Nolan North' ' Mitchell Whitfield' ' James Arnold Taylor'
 ' Mikey Kelley']",309
Cars Race-O-Rama,2009,E,['Adventure' ' Family' ' Sport'],6.4,,"['Carlos Alazraqui' ' Dee Bradley Baker' ' Greg Baldwin'
 ' S. Scott Bullock']",150
Teenage Mutant Ninja Turtles: Out of the Shadows,2013,T,['Action' ' Adventure' ' Sci-Fi'],6.4,['Douglas Carrigan'],['Scott Whyte' ' Yuri Lowenthal' ' Pierce Cravens' ' Carlos Alazraqui'],84
The Da Vinci Code,2006,T,['Action' ' Adventure' ' Mystery'],6.4,,['Robert Clotworthy' ' Enn Reitel' ' Dee Bradley Baker' ' Jane Carr'],272
Call of Duty: World at War - Final Fronts,2008,T,['Action' ' Adventure' ' Horror'],6.4,,['Aaron Stanford' ' Andrew Kishino' ' Brian Bloom' ' Chris Edgerly'],131
SpongeBob SquarePants: Revenge of the Flying Dutchman,2002,E,['Action' ' Adventure' ' Comedy'],6.4,,['Tom Kenny' ' Rodger Bumpass' ' Bill Fagerbakke' ' Carolyn Lawrence'],161
Sonic Riders,2006,E,['Action' ' Adventure' ' Family'],6.4,['Kenjiro Morimoto'],"[""Jun'ichi Kanemaru"" ' Ryô Hirohashi' ' Nobutoshi Canna' ' Daisuke Kishio']",349
Naughty Bear,2010,T,['Action' ' Adventure' ' Crime'],6.4,['Jean-Baptiste Bolcato' ' David Osborne'],['Francis Brus' ' Ian Chuprun' ' Eli Hason' ' Philippe Ivanovic'],170
Harry Potter: Wizards Unite,2019,E,Fantasy,6.4,,['Kyle McCarley' ' Jason Anthony' ' Erica Luttrell' ' JB Blanc'],38
Planes: Fire & Rescue,2014,,Action,6.4,,['Bryan Callen' ' Dane Cook' ' Dale Dye' ' Corri English'],22
Bullet Witch,2006,M,['Action' ' Adventure' ' Drama'],6.4,['Yoichi Take'],['Sarah Natochenny' ' Rodger Parsons' ' Sean Schemmel' ' Jamie McGonnigal'],70
Madden NFL 17,2016,E,Sport,6.4,,['Charles Davis' ' Mandell Frazier' ' Brandon Gaudin' ' Daniel Gray'],190
Lost Planet 3,2013,T,['Action' ' Adventure' ' Sci-Fi'],6.4,['Matthew Sophos'],['Bill Watterson' ' Daniel Kountz' ' Jonathan Roumie' ' Jim Ward'],180
Atlantis: The Lost Empire,2001,E,Sci-Fi,6.4,['Douglas Carrigan'],['Earl Boen' ' Corey Burton' ' Claudia Christian' ' John Mahoney'],143
Sonic Colors: Ultimate,2021,E,['Action' ' Adventure' ' Comedy'],6.4,"['Eriko Kimura' ' David Corless' ' Gary Dunn' ' Javier Fuentes'
 ' Darren MacBeth' ' Jurgen Post' ' Takashi Iizuka' ' Morio Kishimoto'
 ' Gary Knight' ' Takashi Nakashima' ' Yusuke Suai']",['Roger Craig Smith' ' Kate Higgins' ' Mike Pollock' ' Kirk Thornton'],120
Zombie's Retreat,2018,,Adventure,6.4,,['Pixie Willow'],19
Balls of Glory,2015,E10+,['Action' ' Adventure' ' Comedy'],6.4,,['Dee Bradley Baker' ' H. Jon Benjamin' ' Alex Borstein' ' Scott Grimes'],6
Sonic Dash,2013,,Adventure,6.4,,"[""Liam O'Brien"" ' Mike Pollock']",90
The Adventures of Batman & Robin,1995,K-A,['Animation' ' Action' ' Crime'],6.4,['Bruce Timm'],['Kevin Conroy' ' John Glover' ' Robert Costanzo' ' Mark Hamill'],58
WWE Crush Hour,2003,T,Action,6.4,,['Kurt Angle' ' Steve Austin' ' Chris Benoit' ' Mark Calaway'],96
Brave,2012,E10+,Adventure,6.4,,['Kelly Macdonald' ' Susanne Blakeslee'],60
Layers of Fear 2,2019,M,['Horror' ' Thriller'],6.4,,['Tony Todd' ' Coco Lefkow' ' James Watts' ' Laurel Lefkow'],256
Wolcen: Lords of Mayhem,2020,,['Action' ' Adventure' ' Fantasy'],6.4,,['Luke de Ayora' ' Steven Hartley' ' Sam S. Hughes' ' Toby Longworth'],40
My Little Pony: A Maretime Bay Adventure,2022,E,['Adventure' ' Comedy' ' Family'],6.4,,['Jenna Warren' ' JJ Gerber' ' Ana Sani' ' Abby Trott'],5
Project Cars 2,2017,,Sport,6.4,['Ian Bell'],['Ben Collins' ' Umer Ahmad'],158
The Bureau: XCOM Declassified,2013,,['Action' ' Adventure' ' Mystery'],6.4,['Morgan Gray' ' Erik J. Caponi'],['Mark Hildreth' ' Alan Dale' ' Peter Jessop' ' Courtenay Taylor'],299
Hot Wheels Unleashed,2021,E,['Action' ' Adventure' ' Family'],6.4,['Michele Caletti'],,103
Mario & Sonic at the Olympic Winter Games,2009,E,['Family' ' Sport'],6.4,['Takashi Iizuka' ' Eigo Kasahara'],"[""Jun'ichi Kanemaru"" ' Ryô Hirohashi' ' Nobutoshi Canna' ' Taeko Kawata']",398
Torment: Tides of Numenera,2017,,['Adventure' ' Drama' ' Fantasy'],6.4,['Kevin Saunders'],"['Alexander Brandon' ' Jonny McGovern' ' Lani Minella'
 ' Cayenne Chris Conroy']",120
Home Alone,1992,E,['Action' ' Adventure' ' Comedy'],6.4,,['Kyle Pittman'],263
Pro Evolution Soccer 2019,2018,E,Sport,6.4,,['Jim Beglin' ' Rodolfo de Paoli' ' Peter Drury' ' Jon Kabira'],76
Resident Evil 2: The Ghost Survivors,2019,M,['Action' ' Horror' ' Sci-Fi'],6.4,['Yasuhiro Anpo' ' Kazunori Kadoi'],,45
World's Scariest Police Chases,2001,T,['Action' ' Crime' ' Thriller'],6.4,,['John Bunnell' ' Michael Blanchard' ' Avi Liberman' ' Stacy Beth Klass'],53
Kholat,2015,,['Adventure' ' Drama' ' Horror'],6.4,,['Ryan Cooper' ' Sean Bean' ' Andrzej Chyra' ' Gary Martin'],144
The Princess and the Frog,2009,E,['Animation' ' Adventure' ' Comedy'],6.4,,['Paul Briggs' ' Bruno Campos' ' Jennifer Cody' ' Michael Colyar'],52
Gotham City Impostors,2012,T,Action,6.4,['Nathan Hendrickson' ' Craig Hubbard'],['John Armstrong' ' Rajia Baroudi' ' Robert Cait' ' Jessica DiCicco'],132
Knockout City,2021,E10+,Action,6.4,,['Sean Cranston' ' T.J. Faulkner' ' Melissa Medina' ' Stephen Murray'],87
Monster Hunter,2004,T,['Action' ' Adventure' ' Fantasy'],6.4,['Kaname Fujioka'],['Emmanuel Akwafo'],33
Final Fight: Streetwise,2006,M,['Action' ' Adventure' ' Crime'],6.4,['Yoshiaki Hatano'],['Trent Kaniuga' ' Joe Willis' ' Gerardo Sprigg' ' Cecil Carthen Jr.'],58
Pimp My Ride,2006,T,,6.4,['Mat Hodgson'],['Xzibit' ' Alexander Polinsky' ' Angela Shelton' ' Ricardo Gray'],86
Vikings: Wolves of Midgard,2017,M,['Action' ' Fantasy'],6.4,,['Adam Longworth' ' Alix Wilton Regan' ' Alex Jordan' ' Ali Dowling'],53
Homey D. Clown,1993,,['Action' ' Adventure' ' Comedy'],6.4,['Robert C. Clardy'],['Damon Wayans'],11
Final Fantasy XI,2002,T,['Action' ' Adventure' ' Fantasy'],6.4,['Nobuaki Komoto'],"['Michael McConnohie' ' Steve Blum' ' Johnny Yong Bosch'
 ' Emilie de Azevedo Brown']",283
Minority Report,2002,T,['Action' ' Adventure' ' Drama'],6.4,,['Clancy Brown' ' Quinton Flynn' ' Daran Norris' ' Jay Gordon'],152
Ecco the Dolphin,1993,E,['Action' ' Adventure' ' Family'],6.4,,,221
Bionic Commando,2009,M,['Action' ' Adventure' ' Sci-Fi'],6.4,['Lars Bonde'],['Mike Patton' ' Steve Blum' ' Gabrielle Carteris' ' Robert Pine'],232
Deadly Premonition 2: A Blessing in Disguise,2020,M,['Crime' ' Horror' ' Mystery'],6.4,['Swery'],['Jeff Kramer' ' Cassandra Lee Morris' ' Chris Smith' ' Mela Lee'],58
Marvel Super Hero Squad,2009,E10+,['Action' ' Adventure'],6.4,['Douglas Carrigan'],['Charlie Adler' ' Troy Baker' ' Alimi Ballard' ' Ted Biaselli'],85
Dirt Rally 2.0,2019,,['Action' ' Adventure' ' Sport'],6.4,,['Neil Cole'],173
Call of Duty: Heroes,2014,,['Action' ' War'],6.4,['Vincent Nguyen'],"['Dimitri Diatchenko' ' Robin Atkin Downes' ' Peter Giles'
 ' Matthew Mercer']",32
Surf's Up,2007,E10+,['Action' ' Adventure' ' Comedy'],6.4,,['Shia LaBeouf' ' Jeff Bridges' ' Zooey Deschanel' ' Mario Cantone'],367
Star Wars: Demolition,2000,T,['Action' ' Adventure' ' Sci-Fi'],6.4,['Mo Davoudian'],['Tasia Valenza' ' Clint Bajakian' ' Grey Griffin' ' Jess Harnell'],129
Xarmy,2020,,Game-Show,6.4,['Aria Keoxer'],['Aria Keoxer'],7
Rugrats in Paris: The Movie,2000,E,['Action' ' Adventure' ' Comedy'],6.4,,['Cheryl Chase' ' Elizabeth Daily' ' Christine Cavanaugh' ' Kath Soucie'],88
Bad Piggies,2012,,Adventure,6.4,,,241
Wolfenstein: Alt History Collection,2020,M,Action,6.4,['Jens Matthies'],,7
Wario: Master of Disguise,2007,E10+,['Action' ' Adventure' ' Comedy'],6.4,['Yutaka Hirata' ' Akira Kinashi' ' Azusa Tajima'],['Charles Martinet'],38
Walking War Robots,2014,,Action,6.4,,,15
The Legend of Zelda: Tri Force Heroes,2015,E,['Action' ' Adventure' ' Family'],6.4,['Hiromasa Shikata'],['Fujiko Takimoto' ' Sachi Matsumoto' ' Yuki Kodaira' ' Mitsuki Saiga'],119
Resident Evil: Revelations 2 - The Struggle,2015,M,['Action' ' Horror' ' Sci-Fi'],6.4,['Yasuhiro Anpo'],['Marcella Lentz-Pope' ' John Rubinstein'],29
Tokobot Plus: Mysteries of the Karakuri,2006,E,['Action' ' Adventure' ' Mystery'],6.4,,"['Cristina Pucelli' ' Kari Wahlgren' ' Chrystopher Ryan Johnson'
 ' Michael Benyaer']",13
Marvel Comics Spider-Man: The Sinister Six,1996,,['Animation' ' Action' ' Adventure'],6.4,,['Buster Maxxwell' ' David Hadinger' ' Daniel Kamins' ' Darren Elicker'],32
Armikrog,2015,,['Adventure' ' Sci-Fi'],6.4,,['Michael J. Nelson' ' Rob Paulsen' ' Jon Heder' ' Veronica Belmont'],56
JETT: The Far Shore,2021,,,6.4,,['Lauren Jackson' ' Evans Johnson' ' Mayumi Yoshida'],8
Penny Arcade Adventures: On the Rain-Slick Precipice of Darkness,2008,,['Action' ' Adventure' ' Comedy'],6.4,,,8
Pac-Man and the Ghostly Adventures,2013,E10+,Adventure,6.4,,['Erica Mendez' ' Sandy Fox' ' Vic Mignogna' ' Christopher Corey Smith'],48
Atelier Rorona: The Alchemist of Arland,2009,T,,6.4,['Yoshito Okamura'],['Mai Kadowaki' ' Kaori Nazuka' ' Satomi Akesaka' ' Atsuko Tanaka'],15
Dragon Ball GT: Transformation,2005,E10+,['Action' ' Adventure' ' Fantasy'],6.4,,['Elise Baughman'],33
James Bond 007: A View to a Kill,1985,,['Action' ' Adventure'],6.4,,,286
Disney's 101 Dalmatians II: Patch's London Adventure,2003,E,['Action' ' Family'],6.4,,,21
Papa's Pancakeria,2012,,Family,6.4,,,10
Quest 64,1998,E,['Action' ' Adventure' ' Fantasy'],6.4,['Tomokazu Hattori' ' Ichirou Honma' ' Yasushi Kamegai' ' Atsushi Ohsuga'],['Frank Welker'],43
1954 Alcatraz,2014,T,Adventure,6.4,['Gene Mocsy'],['Heidi Kobara' ' Reg Clay' ' Butch Engle' ' Brian R. Davis'],28
Tonic Trouble,1999,E,['Action' ' Adventure' ' Family'],6.4,,['David Gasman' ' Ellen Gerstell' ' Carolyn Lawrence' ' Rob Paulsen'],34
Yogi Bear,2010,E,['Action' ' Adventure'],6.4,,['Dan Aykroyd' ' Tom Virtue' ' Tom Cavanagh' ' T.J. Miller'],43
Virginia,2016,,['Drama' ' Mystery' ' Thriller'],6.4,['Jonathan Burroughs' ' Terry Kenny'],,141
Asterix & Obelix XXL 2,2018,E10+,['Action' ' Adventure' ' Comedy'],6.4,,['Thierry Buenafuente' ' Roger Carel' ' Jacques Chambon' ' Damien Laquet'],9
PowerSlave Exhumed,2022,T,['Action' ' Adventure' ' Fantasy'],6.4,,,17
Silent Scope,2000,M,['Action' ' Adventure' ' Thriller'],6.4,['Masaaki Kukino' ' Shigenobu Matsuyama'],['Tom Clarke Hill'],45
Astérix & Obélix: Baffez-les tous!,2021,,Action,6.4,,['Jean-Claude Donda' ' Guillaume Briat' ' Jack Ayres'],6
Tower Bloxx,2005,,,6.4,['Trip Hawkins'],,29
Lego Ninjago: Nindroids,2014,,['Action' ' Sci-Fi'],6.4,['Christopher Mair'],['Nolan North' ' Roger Craig Smith' ' Yuri Lowenthal' ' Kerry Shale'],32
Comic Jumper: The Adventures of Captain Smiley,2010,T,Action,6.4,['Josh Bear'],['Christopher Sabat' ' Brina Palencia' ' Brad Hawkins' ' Sonny Strait'],35
Trivial Pursuit,2009,E,Game-Show,6.4,['Radek Majder'],"['Marc Bretonnière' ' Claudio Insegno' ' Hans-Gerd Kilbinger'
 ' Constantino Romero']",25
Blade II,2002,M,['Action' ' Adventure' ' Crime'],6.4,,['Tom Clark' ' Don Delciappo' ' Kate Magowan' ' Kerry Shale'],100
International Cricket 2010,2010,,Sport,6.4,,,7
Alone in the Dark 3,1994,E,['Fantasy' ' Horror' ' Mystery'],6.4,['Bruno Bonnell'],,98
Power Rangers: Dino Thunder,2004,E,Action,6.4,,"['Kingsley Avery' ' Jason David Frank' ' Vegas J. Jenkins'
 ' Amy Provenzano']",61
Batman: Revenge of the Joker,1992,Not Rated,['Action' ' Adventure' ' Fantasy'],6.4,,,77
Elsword Online,2007,,Action,6.4,['Wolfgang Zarges'],['Brian Beacock' ' Dagmar Bittner' ' Jay Britton' ' Melissa Fahn'],26
Viva Piñata: Party Animals,2007,E,Action,6.4,['Steve Stamatiadis'],['Dan Green' ' Brian Maillard' ' Seiko Suzuki Shih' ' Eric Stuart'],33
Armored Core: Last Raven,2005,,['Action' ' Adventure' ' Sci-Fi'],6.4,['Dai Takemura'],['Andrew Ceglio' ' Evelyn Huynh' ' Roger Jackson' ' Daron Jennings'],25
AdventureQuest Worlds,2008,,Fantasy,6.4,['Adam Bhon'],,19
Dead Rising: Chop Till You Drop,2009,M,['Action' ' Horror' ' Mystery'],6.4,['Yoshinori Kawano'],,20
Naruto Shippûden: Clash of Ninja Revolution 3,2009,T,Adventure,6.4,,['Maile Flanagan' ' Kate Higgins' ' Dave Wittenberg' ' David Lodge'],25
Terminator 2: Judgment Day,1991,,['Action' ' Sci-Fi'],6.4,,,33
Mutant Mudds,2012,E,['Action' ' Adventure' ' Fantasy'],6.4,,,5
Rambo,2008,,Action,6.4,['Takashi Oda'],,31
Plug & Play,2015,Not Rated,,6.4,['Michael Frei'],,33
Battle Arena Toshinden,1994,K-A,Action,6.4,['Shintarou Nakaoka'],['Masaaki Ôkura' ' Kaneto Shiozawa' ' Daisuke Gôri' ' Yukimasa Kishino'],168
Crash Time III,2009,,Action,6.4,,['Erdogan Atalay' ' Tom Beck' ' Fabian Kondziolka'],17
Battlerite,2016,,Action,6.4,,['Curtis Arnott' ' Morgan Berry' ' Edward Bosco' ' Kira Buckland'],12
The Sims Online,2002,T,,6.4,,"['Eric Bruno Borgman' "" Stephanie D'Abruzzo"" ' Stephen Kearin'
 ' Gerri Lawlor']",44
TrackMania Turbo,2016,,Sport,6.4,,,161
Pac & Pal,1983,,Family,6.4,,,26
Virgin Roster,2002,,,6.4,,,18
Papa's Wingeria,2015,,Family,6.4,,,11
Dune: Spice Wars,2022,,Sci-Fi,6.4,['Sebastián Vidal'],,5
Game of Thrones Ascent,2013,,Fantasy,6.4,,,127
Kamen Rider Battride War: Genesis,2016,,Action,6.4,,['Shun Nishime' ' Ryoma Takeuchi' ' Yû Inaba' ' Taikô Katôno'],10
The Outfit,2005,,['Action' ' Adventure'],6.4,['Owen Hurley'],"['Robert Patrick' ' Ron Perlman' "" Terrence 'T.C.' Carson""
 ' Jeffrey Knight']",59
Battletoads in Battlemaniacs,1993,,,6.4,,,71
The Smurfs - Mission Vileaf,2021,E,['Animation' ' Action' ' Adventure'],6.4,['Matthieu Frémont'],"['Abraham Aguilar' ' Marc Arnaud' ' Monty Arnold'
 ' Sarah Michelle Asratian']",9
Clone Wars Adventures,2010,,Sci-Fi,6.4,,['David Acord' ' Dee Bradley Baker' ' Ahmed Best' ' George Takei'],36
You Don't Know Jack,2011,,,6.4,['Harry Gottlieb' ' Steve Heinrich'],"['Tom Gottlieb' ' Ash' "" Lilith's Little Helper"" ' Trixie Marie']",22
Crazy Frog Racer,2005,,Action,6.4,,,32
Might & Magic Heroes VI,2011,,['Action' ' Adventure' ' Fantasy'],6.4,['Erwan Le Breton'],"['Ben Diskin' ' Christopher Lee Parson' ' Christine Lakin'
 ' Julie Nathanson']",155
